aggregateid,siteid,sitename,diatomdatasetid,waterchemdatasetid,aggregatedatasetname,aggregatedatasethandle
47,30348,Chief Lake,57401,57481,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14089,Chiniguchi Lake,57402,57482,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14085,Clearwater Lake,57403,57483,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30349,Clearwater#2 Lake,57404,57484,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30350,Crooked Lake,57405,57485,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14107,Daisy Lake,57406,57486,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14127,David Lake,57407,57487,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30351,Donald Lake,57408,57488,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30352,Doughtery Lake,57409,57489,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30353,East Bull Lake,57410,57490,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14117,Ella Lake,57411,57491,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30354,Florence Lake,57412,57492,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30355,Fraleck Lake,57413,57493,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30356,Frederick Lake,57414,57494,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30357,Geneva Lake,57415,57495,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14096,George Lake,57416,57496,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30358,Gullrock Lake,57417,57497,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30359,Haentschel Lake,57418,57498,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30360,Hannah Lake,57419,57499,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30361,Hutton Lake,57420,57500,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30362,Jim Edward Lake,57421,57501,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14091,Johnnie Lake,57422,57502,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14131,Killarny Lake,57423,57503,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30363,Klock Lake,57424,57504,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30364,Landers Lake,57425,57505,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30365,Laundrie Lake,57426,57506,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30366,Laurentian Lake,57427,57507,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30367,Lepha Lake,57428,57508,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30368,Little Burwash Lake,57429,57509,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30369,Lohi Lake,57430,57510,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30370,Madawanson Lake,57431,57511,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30371,Mahzenahzing Lake,57432,57512,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30372,Margaret Lake,57433,57513,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30373,Marjorie Lake,57434,57514,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30374,Matagamasi Lake,57435,57515,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30375,Mendelssohn Lake,57436,57516,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14105,Middle Lake,57437,57517,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30376,Mowat Lake,57438,57518,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30377,Murray Lake,57439,57519,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14135,Nellie Lake,57440,57520,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14137,O.S.A. Lake,57441,57521,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30378,Pilgrim Lake,57442,57522,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30379,Reef Lake,57443,57523,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30380,Ruth Roy Lake,57444,57524,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30381,Sam Martin Lake,57445,57525,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30382,Sans Chambre Lake,57446,57526,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30383,Seagram Lake,57447,57527,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30384,Silver Lake,57448,57528,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30385,Silvester Lake,57449,57529,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30386,Stull Lake,57450,57530,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30387,Sugar Lake,57451,57531,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30388,Sunnywater Lake,57452,57532,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14093,Swan Lake,57453,57533,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30389,Telfer Lake,57454,57534,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30390,Tillie Lake,57455,57535,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30391,Tilton Lake,57456,57536,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30392,Totten Lake,57457,57537,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14097,Tyson Lake,57458,57538,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30393,Wabun Lake,57459,57539,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,19190,Washagami Lake,57460,57540,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14088,Wavy Lake,57461,57541,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30394,White Oak Lake,57462,57542,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14098,Whitepine Mcleod Lake,57463,57543,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,14099,Whitson Lake,57464,57544,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
47,30395,Wolf Lake,57465,57545,Sudbury Calibration 2022 - Cheng ,Sudbry-Chg
